,ride_id,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_size,ride_dt,duration_time
22655,22655,22 minutes,3,Powell St BART Station (Market St at 4th St),99,Folsom St at 15th St,5240,2,1987,Male,26,2022-05-18,22
22656,22656,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,1475,2,1982,Male,29,2022-07-20,5
22657,22657,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),873,2,1985,Male,29,2022-01-05,10
22658,22658,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5444,2,1992,Female,29,2022-02-04,8
22659,22659,5 minutes,22,Howard St at Beale St,47,4th St at Harrison St,5515,2,1997,Female,26,2022-07-09,5
22660,22660,5 minutes,22,Howard St at Beale St,47,4th St at Harrison St,5385,2,1990,Male,27,2022-12-19,5
22661,22661,9 minutes,81,Berry St at 4th St,321,5th St at Folsom,5069,2,1983,Female,26,2022-10-18,9
22662,22662,6 minutes,3,Powell St BART Station (Market St at 4th St),321,5th St at Folsom,1473,3,1995,Male,26,2022-07-04,6
22663,22663,6 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,5313,2,1993,Female,29,2022-03-27,6
22664,22664,6 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,5019,2,1988,Male,29,2022-10-09,6
22665,22665,85 minutes,5,Powell St BART Station (Market St at 5th St),370,Jones St at Post St,5136,2,1993,Male,27,2022-01-30,85
22666,22666,6 minutes,5,Powell St BART Station (Market St at 5th St),62,Victoria Manalo Draves Park,5301,1,1989,Male,26,2022-01-13,6
22667,22667,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,4597,1,1974,Male,29,2022-01-28,11
22668,22668,44 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5296,2,1988,Male,27,2022-06-13,44
22669,22669,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5451,1,1992,Male,26,2022-08-20,8
22670,22670,5 minutes,16,Steuart St at Market St,21,Montgomery St BART Station (Market St at 2nd St),3080,1,1960,Male,29,2022-03-13,5
22671,22671,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),321,5th St at Folsom,5475,2,1996,Female,29,2022-03-06,18
22672,22672,6 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),4629,2,1993,Female,27,2022-09-11,6
22673,22673,7 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),5444,1,1988,Male,26,2022-09-29,7
22674,22674,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),90,Townsend St at 7th St,5412,2,1953,Male,27,2022-05-21,12
22675,22675,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5277,1,1972,Male,26,2021-12-27,4
22676,22676,22 minutes,16,Steuart St at Market St,71,Broderick St at Oak St,5453,1,1990,Male,26,2022-09-17,22
22677,22677,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,4936,2,1991,Male,27,2022-01-27,10
22678,22678,35 minutes,30,San Francisco Caltrain (Townsend St at 4th St),324,Union Square (Powell St at Post St),4825,3,1980,Male,29,2022-11-03,35
22679,22679,64 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4795,1,1994,Male,27,2022-08-12,64
22680,22680,59 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5033,2,1994,Male,26,2021-11-28,59
22681,22681,6 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,5364,2,1994,Male,29,2022-04-19,6
22682,22682,9 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,5332,2,1977,Male,26,2022-04-17,9
22683,22683,10 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),5364,2,1992,Male,29,2021-12-29,10
22684,22684,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5159,2,1996,Female,27,2022-05-07,27
22685,22685,26 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5284,1,1996,Female,26,2022-10-31,26
22686,22686,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4826,2,1990,Female,26,2022-10-21,10
22687,22687,1 minutes,81,Berry St at 4th St,30,San Francisco Caltrain (Townsend St at 4th St),4770,1,1986,Male,27,2022-01-09,1
22688,22688,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,1834,3,1996,Female,26,2021-12-09,14
22689,22689,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,2818,1,1996,Female,27,2022-02-06,13
22690,22690,11 minutes,3,Powell St BART Station (Market St at 4th St),88,11th St at Bryant St,4814,2,1985,Male,29,2022-01-08,11
22691,22691,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),122,19th St at Mission St,5070,3,1996,Male,29,2022-03-14,15
22692,22692,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),16,Steuart St at Market St,4609,1,1990,Female,27,2022-03-23,8
22693,22693,29 minutes,81,Berry St at 4th St,81,Berry St at 4th St,4770,1,1986,Male,29,2022-09-27,29
22694,22694,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,5423,3,1960,Male,26,2022-11-17,13
22695,22695,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),4826,2,1977,Male,27,2022-01-06,8
22696,22696,6 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,4878,3,1984,Male,26,2022-10-23,6
22697,22697,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5239,2,1982,Female,29,2022-07-24,13
22698,22698,5 minutes,3,Powell St BART Station (Market St at 4th St),343,Bryant St at 2nd St,5313,2,1982,Male,27,2022-06-14,5
22699,22699,3 minutes,3,Powell St BART Station (Market St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),5288,1,1986,Male,26,2022-08-01,3
22700,22700,20 minutes,22,Howard St at Beale St,70,Central Ave at Fell St,4715,2,1989,Male,29,2022-05-06,20
22701,22701,18 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5288,1,1996,Male,26,2021-12-23,18
22702,22702,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),349,Howard St at Mary St,4747,3,1983,Female,27,2022-05-04,5
22703,22703,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),536,1,1985,Male,29,2022-10-10,7
22704,22704,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),43,San Francisco Public Library (Grove St at Hyde St),4998,1,1962,Male,27,2022-11-01,15
22705,22705,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),17,Embarcadero BART Station (Beale St at Market St),5217,1,1967,Male,27,2022-11-02,2
22706,22706,9 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,4852,2,1982,Female,29,2022-01-04,9
22707,22707,10 minutes,81,Berry St at 4th St,10,Washington St at Kearny St,5009,1,1987,Male,27,2022-04-28,10
22708,22708,18 minutes,81,Berry St at 4th St,97,14th St at Mission St,45,2,1968,Male,27,2021-12-01,18
22709,22709,18 minutes,81,Berry St at 4th St,97,14th St at Mission St,2124,2,1986,Female,26,2022-08-09,18
22710,22710,33 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),1012,2,1962,Male,27,2021-12-05,33
22711,22711,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,316,2,1961,Male,29,2022-12-27,3
22712,22712,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,5019,3,1986,Female,26,2021-12-21,7
22713,22713,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4968,1,1976,Male,27,2022-04-21,7
22714,22714,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),536,3,1985,Male,26,2022-03-07,7
22715,22715,3 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,4826,2,1990,Male,27,2022-05-09,3
22716,22716,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5224,2,1993,Female,26,2022-07-15,5
22717,22717,4 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1771,1,1968,Male,26,2022-06-18,4
22718,22718,9 minutes,81,Berry St at 4th St,77,11th St at Natoma St,4716,2,1984,Male,26,2022-10-21,9
22719,22719,8 minutes,81,Berry St at 4th St,4,Cyril Magnin St at Ellis St,4760,2,1982,Male,27,2022-12-08,8
22720,22720,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,4833,3,1996,Male,29,2022-09-17,3
22721,22721,3 minutes,5,Powell St BART Station (Market St at 5th St),370,Jones St at Post St,5436,3,1967,Male,27,2022-06-29,3
22722,22722,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4972,2,1998,Male,26,2022-11-21,20
22723,22723,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),9,Broadway at Battery St,4848,3,1988,Male,29,2022-07-12,3
22724,22724,13 minutes,5,Powell St BART Station (Market St at 5th St),70,Central Ave at Fell St,5200,3,1961,Male,29,2022-06-14,13
22725,22725,373 minutes,5,Powell St BART Station (Market St at 5th St),74,Laguna St at Hayes St,4759,3,1993,Male,29,2022-03-31,373
22726,22726,3 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,4758,1,1995,Male,26,2022-04-12,3
22727,22727,16 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),1475,2,1999,Male,27,2022-08-25,16
22728,22728,6 minutes,5,Powell St BART Station (Market St at 5th St),77,11th St at Natoma St,1883,2,1993,Male,29,2022-08-14,6
22729,22729,2 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1883,2,1993,Male,27,2021-12-26,2
22730,22730,37 minutes,5,Powell St BART Station (Market St at 5th St),78,Folsom St at 9th St,5039,3,1985,Male,29,2022-08-28,37
22731,22731,15 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,5142,2,1985,Male,27,2022-10-23,15
22732,22732,5 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,5070,3,1990,Male,26,2022-04-20,5
22733,22733,5 minutes,3,Powell St BART Station (Market St at 4th St),49,S Park St at 3rd St,5484,2,1975,Male,27,2022-06-21,5
22734,22734,9 minutes,3,Powell St BART Station (Market St at 4th St),114,Rhode Island St at 17th St,5001,1,1988,Male,27,2022-06-30,9
22735,22735,2 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),1883,2,1964,Male,26,2022-05-04,2
22736,22736,1 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),5142,2,1964,Male,29,2022-11-04,1
22737,22737,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),144,Precita Park,5547,2,1989,Male,29,2021-12-04,17
22738,22738,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),11,Davis St at Jackson St,5217,3,1999,Male,27,2022-01-03,5
22739,22739,58 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4809,2,1993,Female,26,2022-02-05,58
22740,22740,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),5070,1,1964,Male,27,2022-07-06,3
22741,22741,23 minutes,5,Powell St BART Station (Market St at 5th St),371,Lombard St at Columbus Ave,2227,1,2000,Female,26,2021-12-09,23
22742,22742,3 minutes,5,Powell St BART Station (Market St at 5th St),4,Cyril Magnin St at Ellis St,4812,3,1996,Male,26,2021-12-18,3
22743,22743,6 minutes,3,Powell St BART Station (Market St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5267,1,1980,Female,26,2022-12-02,6
22744,22744,3 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5379,2,1993,Male,26,2022-05-10,3
22745,22745,8 minutes,5,Powell St BART Station (Market St at 5th St),24,Spear St at Folsom St,5425,1,1983,Male,29,2022-08-15,8
22746,22746,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,4954,2,1996,Male,29,2022-01-01,4
22747,22747,194 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5056,2,1990,Female,29,2021-12-17,194
22748,22748,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),364,China Basin St at 3rd St,4825,3,1986,Male,27,2022-10-30,2
22749,22749,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5484,1,1998,Male,27,2022-01-08,11
22750,22750,5 minutes,16,Steuart St at Market St,21,Montgomery St BART Station (Market St at 2nd St),1689,3,1998,Male,29,2022-02-26,5
22751,22751,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5001,2,1983,Male,27,2022-04-29,12
22752,22752,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),10,Washington St at Kearny St,5133,2,1985,Male,26,2022-10-11,3
22753,22753,10 minutes,3,Powell St BART Station (Market St at 4th St),23,The Embarcadero at Steuart St,4635,2,1987,Male,26,2022-10-05,10
22754,22754,20 minutes,21,Montgomery St BART Station (Market St at 2nd St),377,Fell St at Stanyan St,5529,3,1992,Male,26,2022-11-14,20
22755,22755,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,2101,1,1995,Female,26,2022-03-10,9
22756,22756,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5423,1,1981,Male,29,2022-03-24,3
22757,22757,2 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5029,3,1980,Male,29,2022-02-02,2
22758,22758,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),115,Jackson Playground,4575,2,1985,Male,26,2022-12-23,16
22759,22759,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,2187,2,1984,Male,26,2022-05-14,14
22760,22760,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),4,Cyril Magnin St at Ellis St,5039,3,1990,Other,26,2022-05-31,13
22761,22761,8 minutes,5,Powell St BART Station (Market St at 5th St),369,Hyde St at Post St,4820,3,1990,Male,29,2022-09-16,8
22762,22762,7 minutes,16,Steuart St at Market St,22,Howard St at Beale St,1134,2,1990,Female,29,2021-12-06,7
22763,22763,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),383,Golden Gate Ave at Franklin St,5020,3,1994,Male,26,2021-12-18,14
22764,22764,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),383,Golden Gate Ave at Franklin St,5257,1,1995,Male,26,2022-01-29,13
22765,22765,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),383,Golden Gate Ave at Franklin St,5313,3,1995,Male,27,2022-11-09,13
22766,22766,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,200,2,1988,Female,27,2021-12-07,8
22767,22767,124 minutes,5,Powell St BART Station (Market St at 5th St),26,1st St at Folsom St,4351,2,1986,Male,29,2022-08-15,124
22768,22768,4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5017,1,1990,Male,27,2022-09-08,4
22769,22769,14 minutes,3,Powell St BART Station (Market St at 4th St),123,Folsom St at 19th St,5564,2,1984,Female,27,2022-10-16,14
22770,22770,9 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5267,3,1984,Female,26,2022-08-09,9
22771,22771,4 minutes,3,Powell St BART Station (Market St at 4th St),349,Howard St at Mary St,1566,1,1985,Female,29,2022-03-24,4
22772,22772,8 minutes,3,Powell St BART Station (Market St at 4th St),371,Lombard St at Columbus Ave,4641,3,1994,Female,26,2022-03-14,8
22773,22773,12 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5228,2,1989,Female,27,2022-12-11,12
22774,22774,8 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5173,3,1990,Male,27,2022-07-04,8
22775,22775,15 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,976,2,1988,Male,26,2022-11-26,15
22776,22776,19 minutes,16,Steuart St at Market St,99,Folsom St at 15th St,1470,1,1991,Female,29,2022-01-21,19
22777,22777,12 minutes,3,Powell St BART Station (Market St at 4th St),370,Jones St at Post St,4372,1,1996,Male,26,2022-03-29,12
22778,22778,5 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),4641,3,1990,Male,27,2021-12-25,5
22779,22779,23 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),52,McAllister St at Baker St,764,1,1992,Male,29,2022-01-24,23
22780,22780,13 minutes,5,Powell St BART Station (Market St at 5th St),114,Rhode Island St at 17th St,5537,2,1989,Female,27,2022-07-26,13
22781,22781,14 minutes,5,Powell St BART Station (Market St at 5th St),114,Rhode Island St at 17th St,5137,3,1974,Male,29,2022-10-27,14
22782,22782,2 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),4641,2,1984,Female,27,2022-05-15,2
22783,22783,16 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4998,2,1980,Female,29,2022-02-24,16
22784,22784,16 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5496,2,1978,Male,29,2022-07-06,16
22785,22785,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,1888,2,1991,Male,26,2022-09-27,4
22786,22786,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,4997,3,1987,Male,29,2021-12-21,16
22787,22787,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,5132,2,1980,Male,29,2022-06-27,8
22788,22788,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),3142,2,1965,Male,27,2021-12-05,3
22789,22789,19 minutes,16,Steuart St at Market St,100,Bryant St at 15th St,4648,3,1986,Male,27,2022-07-12,19
22790,22790,10 minutes,5,Powell St BART Station (Market St at 5th St),20,Mechanics Monument Plaza (Market St at Bush St),2459,2,1990,Male,26,2022-05-19,10
22791,22791,12 minutes,3,Powell St BART Station (Market St at 4th St),28,The Embarcadero at Bryant St,1808,2,1970,Male,26,2021-12-20,12
22792,22792,10 minutes,16,Steuart St at Market St,64,5th St at Brannan St,5282,2,1993,Male,26,2022-02-13,10
22793,22793,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4982,2,1977,Male,27,2022-05-30,11
22794,22794,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,2940,2,1974,Male,27,2022-08-23,10
